Name	Glottocode	Area	Longitude	Latitude	classification	Countries	Family_ID
Nimanbur	nima1245	NA	123.228	-17.374	nyul1248/west2872	AU	nyul1248
Nisvai	nisv1234	NA	167.785556	-16.41306	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235	VU	aust1307
Nitita	niti1249	NA	167.46	-16.2	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250	VU	aust1307
Niuafo'ou	niua1240	NA	-175.64	-15.6014	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	TO	aust1307
Niuatoputapu	niua1241	NA	-173.778333	-15.957686	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	TO	aust1307
Niuean	niue1239	NA	-169.86	-19.06	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/tong1324	CK;NU;NZ;TO	aust1307
Nokuku	noku1237	NA	166.603	-14.8974	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	VU	aust1307
Northern Sunraysia	nort2756	NA	142.273631	-34.190056	pama1250/sout3135/vict1234/lowe1401/yara1253	AU	pama1250
Northern Inland Yuin	nort2760	NA	149.1	-34.85	pama1250/sout3135/news1235/yuin1243/yuin1242	AU	pama1250
North Efate	nort2836	NA	168.375	-17.5774	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/efat1236/nort3222	VU	aust1307
North Ambrym	nort2839	NA	168.14	-16.1741	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/ambr1240	VU	aust1307
North Marquesan	nort2845	NA	-140.108	-8.89412	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/marq1246	PF	aust1307
North Tanna	nort2847	NA	169.303	-19.3733	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/tann1242/nort3218/whit1270	VU	aust1307
Northern Alta	nort2875	NA	121.454	15.6913	aust1307/mala1545/nort3238/meso1254	PH	aust1307
Northern Kankanay	nort2877	NA	120.786	17.1057	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245/maen1236	PH	aust1307
Northern Catanduanes Bicolano	nort2883	NA	124.27	13.9032	aust1307/mala1545/grea1284/cent2246/biko1240	PH	aust1307
Northern Subanen	nort2885	NA	123.588	8.5232	aust1307/mala1545/grea1284/suba1253/nucl1726/east2769	PH	aust1307
Northern Tidung	nort3262	NA	117.5455	5.8606	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186/suma1273/tidu1238/tidu1239	MY	aust1307
Northwestern Tasmanian	nort3415	NA	144.74362	-40.76592	west1503/west2205	AU	west1503
Limilngan	nucl1327	NA	131.845	-12.4294	limi1242	AU	limi1242
Madurese	nucl1460	NA	113	-7	aust1307/mala1545/mala1536/madu1247	ID	aust1307
Nugunu (Australia)	nugu1241	NA	133.908	-31.9899	pama1250/aran1266/thur1253/core1260/unun9967	AU	pama1250
Nukumanu	nuku1258	NA	159.48537	-4.576321	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258	PG	aust1307
Nukuoro	nuku1260	NA	154.975	3.84	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/nort3235	FM	aust1307
Nume	nume1241	NA	167.593474	-14.230149	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/torr1262	VU	aust1307
Numee	nume1242	NA	166.705	-22.2689	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/extr1245	NC	aust1307
Wubuy	nung1290	NA	135.753	-14.2623	gunw1250/east2701/wubu1239	AU	gunw1250
Nungali	nung1291	NA	131.641	-14.9109	mirn1241/djam1254	AU	mirn1241
Belep	nyal1254	NA	163.66	-19.72	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/nyal1256	NC	aust1307
Nyamal	nyam1271	NA	119.693	-21.6092	pama1250/sout3134/pilb1234/ngay1241/nort3178	AU	pama1250
Yangkaal	nyan1300	NA	138.023	-16.74	tang1340/sout2758/kaya1318	AU	tang1340
Nyangumarta	nyan1301	NA	121.391	-20.6271	pama1250/dese1234/marr1265	AU	pama1250
Nyawaygi	nyaw1247	NA	146.216	-18.8743	pama1250/nyaw1248	AU	pama1250
Nyigina	nyig1240	NA	124.348	-17.9594	nyul1248/east2381/nyik1244	AU	nyul1248
Nyulnyul	nyul1247	NA	122.851	-16.9129	nyul1248/west2872/nyul1250	AU	nyul1248
Nyunga	nyun1247	NA	118.151	-33.1199	pama1250/sout3134	AU	pama1250
Obo Manobo	obom1235	NA	125.09	7.29141	aust1307/mala1545/grea1284/mano1276/cent2255/east2778/west2829	PH	aust1307
Okolod	okol1241	NA	115.753	4.53989	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/east2724	ID;MY	aust1307
Old Malay	oldm1243	NA	103.353479	-0.648259	aust1307/mala1545/mala1536/nort3170/mala1538	ID	aust1307
Olkol	olko1234	NA	142.4	-15.2	book1242	AU	book1242
Luangiua	onto1237	NA	159.701	-5.49029	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299	SB	aust1307
Orkon-Fanbak	orko1234	NA	168.212109	-16.210501	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292	VU	aust1307
Oroha	oroh1237	NA	161.513	-9.7386	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198	SB	aust1307
Orowe	orow1242	NA	165.473	-21.6269	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	NC	aust1307
Osing	osin1237	NA	114.292	-8.25262	aust1307/mala1545/java1253/mode1251	ID	aust1307
Ot Danum	otda1235	NA	113.469	-0.3955	aust1307/mala1545/basa1291/grea1283/nort2891	ID	aust1307
Owa	owaa1237	NA	162.30467	-10.82553	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243	SB	aust1307
Oyster Bay-Big River-Little Swanport	oyst1235	NA	147.50061	-42.307378	NA	AU	NA
Pááfang	paaf1237	NA	152.240167	8.610194	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238/macr1274/muri1261	FM	aust1307
Paama	paam1238	NA	168.23693	-16.47548	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269	VU	aust1307
Padoe	pado1242	NA	121.236	-2.60642	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/inte1258	ID	aust1307
Paicî	paic1239	NA	165.15	-21.096	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/cemp1235	NC	aust1307
Paiwan	paiw1248	NA	120.806	22.3271	aust1307	CN	aust1307
Pakanha	paka1251	NA	142.74	-15.0908	pama1250/pama1251/comp1236/wika1239/kuku1276/kuku1277/mung1276	AU	pama1250
Paku	paku1239	NA	115.087	-1.9063	aust1307/mala1545/basa1291/grea1283/sout2919/maan1240	ID	aust1307
Palauan	pala1344	NA	134.476678	7.34138	aust1307/mala1545	PW	aust1307
Palawa Kani	pala1356	NA	NA	NA	arti1236	AU	arti1236
Pallanganmiddang	pall1243	NA	146.91	-36.08	pama1250/sout3135/vict1234/east2706/dhud1237	AU	pama1250
Paluan	palu1253	NA	116.346	5.02715	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/nort3186	MY	aust1307
Pamona	pamo1252	NA	121.268	-1.62663	aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251	ID	aust1307
Pampanga	pamp1243	NA	120.502	14.9603	aust1307/mala1545/cent2080	PH	aust1307
Pamplona Atta	pamp1244	NA	121.3	18.4738	aust1307/mala1545/nort3238/caga1241/iban1268/atta1244	PH	aust1307
Panasuan	pana1303	NA	119.65	-2.24049	aust1307/mala1545/sout2923/ramp1244/seko1241/pana1302	ID	aust1307
Pancana	panc1247	NA	122.968	-5.29587	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847	ID	aust1307
Pangasinan	pang1290	NA	120.365	15.9377	aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550	PH	aust1307
Pangutaran Sama	pang1291	NA	120.536	6.27167	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242	PH	aust1307
Pannei	pann1239	NA	119.191	-3.21973	aust1307/mala1545/sout2923/nort2894/pitu1237	ID	aust1307
Panytyima	pany1241	NA	118.723	-22.7816	pama1250/sout3134/pilb1234/ngay1241/cent2248/pany1247	AU	pama1250
Papar	papa1268	NA	115.58	5.57378	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294	MY	aust1307
Papora-Hoanya	papo1239	NA	120.577	24.324	aust1307/west2572/cent2106	CN	aust1307
Papuan Pidgin English	papu1254	NA	NA	NA	pidg1258/engl1287	PG	pidg1258
Paranan	para1306	NA	122.372	17	aust1307/mala1545/nort3238/nort3187/nucl1755/para1320	PH	aust1307
Pekal	peka1242	NA	101.691	-3.02248	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/nort3388/keri1253/mina1280	ID	aust1307
Pendau	pend1242	NA	119.862	-0.11396	aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925	ID	aust1307
Māngarongaro	penr1237	NA	-157.922908	-9.082238	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383	CK	aust1307
Peranakan Indonesian	pera1256	NA	112.619	-7.982	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/beta1260	ID	aust1307
Petjo	petj1238	NA	106.8	-6.16593	indo1319/clas1257/germ1287/nort3152/west2793/macr1270/midd1347/mode1257/glob1241	ID	indo1319
Philippine Sign Language	phil1239	NA	121.512	16.916	sign1238/deaf1237/lsfi1234/asli1244	PH	sign1238
Piamatsina	piam1242	NA	166.738	-14.9959	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	VU	aust1307
Pidgin Fijian	pidg1237	NA	NA	NA	pidg1258/fiji1244	FJ	pidg1258
Pidgin Ngarluma	pidg1247	NA	114.08427	-21.94884	pidg1258/ngar1294	AU	pidg1258
Pidgin Hindustani	pidg1251	NA	178.45413	-18.11203	pidg1258/hind1272	FJ	pidg1258
Pidgin Kaurna	pidg1255	NA	NA	NA	pidg1258/kaur1273	AU	pidg1258
Pidgin Tukang Besi	pidg1257	NA	NA	NA	pidg1258/tuka1250	ID	pidg1258
Pije	pije1237	NA	164.942	-20.7824	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235/nmif1235	NC	aust1307
Pijin	piji1239	NA	160.137	-9.567	indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/paci1280/earl1243	SB	indo1319
Vaeakau-Taumako	pile1238	NA	166.247188	-10.173335	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	SB	aust1307
Pimpama	pimp1234	NA	153.304503	-27.821692	pama1250/sout3135/news1235/band1357	AU	pama1250
Pingelapese	ping1243	NA	160.711	6.20743	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/pona1248	FM;GU;US	aust1307
Pinigura	pini1244	NA	116.538	-22.4729	pama1250/sout3134/pilb1234/kany1246	AU	pama1250
Lake Carnegie Western Desert	pini1245	NA	120.56642	-27.11796	pama1250/dese1234/wati1241/unun9966	AU	pama1250
Pintupi-Luritja	pint1250	NA	130.643	-23.2963	pama1250/dese1234/wati1241/pint1254/nucl1724	AU	pama1250
Pintiini	pint1251	NA	127.632	-29.806	pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300	AU	pama1250
Pirlatapa	pirl1238	NA	139.77	-29.524	pama1250/karn1253/cent2016/west2438/pirl1239	AU	pama1250
Pirriya	pirr1240	NA	142.5485119	-25.48006595	pama1250/karn1253/pirr1239	AU	pama1250
Pitcairn-Norfolk	pitc1234	NA	-128.324075	-24.379858	indo1319/clas1257/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271	AU;FJ;NF;NZ;PN	indo1319
Pitjantjatjara	pitj1243	NA	131.357	-26.9704	pama1250/dese1234/wati1241/pint1254/nucl1724/wang1300/tjar1234	AU	pama1250
Pitta Pitta	pitt1247	NA	139.983	-22.7952	pama1250/karn1253/palk1239/pitt1246	AU	pama1250
Pohnpeian	pohn1238	NA	158.223	6.87212	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/pona1248	FM	aust1307
Pollapese	poll1238	NA	149.428723	7.638875	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/pulu1244	FM	aust1307
Polonombauk	polo1242	NA	167.09	-15.4653	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/sout3220	VU	aust1307
Ponosakan	pono1240	NA	124.712	0.91716	aust1307/mala1545/grea1284/goro1257/mong1346	ID	aust1307
Porohanon	poro1253	NA	124.454	10.6726	aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261	PH	aust1307
Port Sorell	port1278	NA	146.559906	-41.188369	west1503	AU	west1503
Port Sandwich	port1285	NA	167.78	-16.4952	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295	VU	aust1307
Daakie	port1286	NA	168.046	-16.3083	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292/port1293	VU	aust1307
Pudtol Atta	pudt1235	NA	121.379	18.2112	aust1307/mala1545/nort3238/caga1241/iban1268/atta1244	PH	aust1307
Pukapuka	puka1242	NA	-165.83	-10.91	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/puka1245	CK;NZ	aust1307
Puluwatese	pulu1242	NA	149.2005	7.35695	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/pulu1244	FM	aust1307
Punan Tubu	puna1266	NA	116.26	2.86972	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/puna1281	ID	aust1307
Punan Aput	puna1267	NA	116.089	1.38035	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/aput1239	ID	aust1307
Punan Merah	puna1268	NA	115.588	0.50763	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/aput1239	ID	aust1307
Punan Merap	puna1274	NA	116.251	3.10143	book1242	ID	book1242
Punan Bah-Biau	puna1275	NA	113.156	2.27377	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/puna1281	MY	aust1307
Punan Batu 1	puna1278	NA	113.93	2.65327	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/aput1239	MY	aust1307
Putoh	puto1237	NA	116.443	3.42467	book1242	ID	book1242
Puyuma	puyu1239	NA	120.996	22.643	aust1307	CN;TW	aust1307
Pwaamei	pwaa1237	NA	164.77	-20.8442	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235	NC	aust1307
Pwapwa	pwap1237	NA	164.556	-20.8133	aust1307/mala1545/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235	NC	aust1307
Queensland Kanaka English	quee1234	NA	NA	NA	pidg1258/engl1287	AU	pidg1258
Rahambuu	raha1237	NA	121.059	-3.24627	aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/west2567	ID	aust1307
Rajah Kabunsuwan Manobo	raja1254	NA	126.266	8.2934	aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/east2478	PH	aust1307
Rakahanga-Manihiki	raka1237	NA	-161.09	-10.03	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383	CK;NZ	aust1307
Rampi	ramp1243	NA	120.356	-2.1399	aust1307/mala1545/sout2923/ramp1244	ID	aust1307
Rapanui	rapa1244	NA	-109.342	-27.113	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/fare1245	CL	aust1307
Mangaia-Old Rapa	rapa1245	NA	-144.338	-27.6304	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383	PF	aust1307
Rara Bakati'	rara1235	NA	109.539	1.27026	aust1307/mala1545/land1261/beny1238/baka1275/rara1236	ID;MY	aust1307
Southern Cook Island Maori	raro1241	NA	-159.78	-21.23	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383	AU;CK;NZ;PF	aust1307
Ratahan	rata1244	NA	124.858	1.07592	aust1307/mala1545/sang1335/sout3155	ID	aust1307
Ratagnon	rata1245	NA	121.187	12.2785	aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251/data1234	PH	aust1307
Rejang	reja1240	NA	102.434	-3.33056	aust1307/mala1545	ID	aust1307
Rejang Kayan	reja1241	NA	114.169	2.71903	aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333/reja1244	MY	aust1307
Rembarrnga	remb1249	NA	134.308	-12.9608	gunw1250/jala1236	AU	gunw1250
Hatang Kayi	remo1247	NA	121.453	14.6254	aust1307/mala1545/cent2080	PH	aust1307
Remun	remu1237	NA	110.82	1.26305	aust1307/mala1545/mala1536/nort3170/mala1538/iban1263/iban1269/iban1270/nort3387	MY	aust1307
Rennellese Sign Language	renn1236	NA	160.219	-11.615	arti1236	SB	arti1236
Rennell-Bellona	renn1242	NA	160.265	-11.6237	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	SB	aust1307
Rerep	rere1240	NA	167.651	-16.2934	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238	VU	aust1307
Ribun	ribu1241	NA	110.207	0.32189	aust1307/mala1545/land1261/bida1239/sout2922	ID	aust1307
Ritharrngu	rita1239	NA	135.259	-13.4559	pama1250/yuul1239/sout3142	AU	pama1250
Romblomanon	romb1245	NA	122.56	12.4047	aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263	PH	aust1307
Mores	rori1237	NA	166.843	-15.4048	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339	VU	aust1307
Rotuman	rotu1241	NA	177.066	-12.5008	aust1307/mala1545/east2712/ocea1241/cent2060	FJ	aust1307
Rukai	ruka1240	NA	120.844	22.7738	aust1307	CN	aust1307
Rungus	rung1259	NA	116.743	6.83989	aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/dusu1277/rung1260	MY	aust1307
Sa'a	saaa1240	NA	161.467	-9.60258	aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540	SB	aust1307
Sa	saaa1241	NA	168.228	-15.9534	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188	VU	aust1307
Saaroa	saar1237	NA	120.711	23.2632	aust1307/tsou1250/kana1292	CN;TW	aust1307
Sabah Malay	saba1263	NA	117.024	4.64808	aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/east2755/banj1240/bera1266/brun1252	MY	aust1307
Sa'ban	saba1265	NA	115.664	3.58723	aust1307/mala1545/nort3253/nort3171/kela1257	ID;MY	aust1307
Sabah Bisaya	saba1267	NA	115.512	5.30433	aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/bisa1270	MY	aust1307
Saisiyat	sais1237	NA	121.067	24.6043	aust1307/nort2899	CN;TW	aust1307
Sajau-Latti	saja1241	NA	117.401	2.43432	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/puna1281	ID	aust1307
Wanohe	saka1289	NA	167.051	-15.0757	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339	VU	aust1307
Sakizaya	saki1247	NA	121.531394	24.026316	aust1307/east2493/cent2103	CN	aust1307
Saluan	salu1253	NA	121.3	-2.748	aust1307/mala1545/cele1242/grea1299/east2488/salu1251/west2571/salu1252/batu1263	ID	aust1307
Samoan	samo1305	NA	-171.83	-13.92	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/puka1245/samo1310	AS;WS	aust1307
Samoan Plantation Pidgin	samo1307	NA	NA	NA	pidg1258/engl1287	WS	pidg1258
Sangir	sang1336	NA	125.5	3	aust1307/mala1545/sang1335/nort3174/nort2871	ID;PH	aust1307
Sangil	sang1337	NA	125.378	5.40229	aust1307/mala1545/sang1335/nort3174/nort2871	PH	aust1307
Sangab Mandaya	sang1338	NA	126.409	7.39531	book1242	PH	book1242
Sanggau	sang1339	NA	110.404	-0.13152	aust1307/mala1545/land1261/bida1239/sout2922	ID	aust1307
Sarangani Blaan	sara1326	NA	125.354	6.03691	aust1307/mala1545/bili1253/tbol1241/blaa1241	PH	aust1307
Sarangani Manobo	sara1327	NA	125.499	5.84903	aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347	PH	aust1307
Sara Bakati'	sara1329	NA	109.6155	1.20403	aust1307/mala1545/land1261/beny1238/baka1275/rara1236	ID	aust1307
Sarudu	saru1242	NA	119.349	-1.7094	aust1307/mala1545/cele1242/kail1255/nort2898/umas1234	ID	aust1307
Sasak	sasa1249	NA	116.284	-8.58349	aust1307/mala1545/mala1536/nort3170/bali1277/sasa1248	ID	aust1307
Satawalese	sata1237	NA	147.038	7.36084	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238	FM	aust1307
Seberuang	sebe1242	NA	111.212	-0.02463	aust1307/mala1545/mala1536/nort3170/mala1538/iban1263/iban1269/iban1270	ID	aust1307
Sebop	sebo1238	NA	114.178	3.42701	aust1307/mala1545/nort3253/nort3171/keny1280/lowl1270/west2875/pena1271/west2562	MY	aust1307
Sedoa	sedo1237	NA	120.378	-1.37295	aust1307/mala1545/cele1242/kail1255/nort2898/kail1254	ID	aust1307
Segai	sega1243	NA	116.954	1.97695	aust1307/mala1545/nort3253/kaya1335/moda1243	ID	aust1307
Sekapan	seka1248	NA	113.562	2.47567	aust1307/mala1545/nort3253/sara1342/mela1262/kaja1255	MY	aust1307
Seke (Vanuatu)	seke1241	NA	168.197	-15.8839	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/sout3188/seke1242	VU	aust1307
Seko Tengah	seko1242	NA	119.823	-2.22069	aust1307/mala1545/sout2923/ramp1244/seko1241	ID	aust1307
Seko Padang	seko1243	NA	119.959	-2.14311	aust1307/mala1545/sout2923/ramp1244/seko1241	ID	aust1307
Selayar	sela1260	NA	120.496	-6.10145	aust1307/mala1545/sout2923/maka1310	ID	aust1307
Selungai Murut	selu1243	NA	116.45	4.34788	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/east2724/selu1244	ID;MY	aust1307
Onya Darat	sema1269	NA	110.527	-0.75188	aust1307/mala1545/land1261/bida1239/sout2922	ID	aust1307
Sembakung Murut	semb1240	NA	116.799	4.22102	aust1307/mala1545/nort3253/saba1285/sout3154/grea1294/muru1275/east2724/selu1244	ID;MY	aust1307
Serudung Murut	seru1246	NA	117.279	4.39954	aust1307/mala1545/nort3253/saba1285/sout3154/grea1293/pait1248	ID;MY	aust1307
Seru	seru1247	NA	112.133	1.73885	book1242	MY	book1242
Ngen	shar1244	NA	167.138859	-15.255284	aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/shar1251	VU	aust1307
Siang	sian1254	NA	114.693	-0.38398	aust1307/mala1545/basa1291/grea1283/nort2891	ID	aust1307
Sihan	sian1255	NA	113.843	2.66154	aust1307/mala1545/nort3253/sara1342/puna1279/puna1280/aput1239	MY	aust1307
Sibu Melanau	sibu1258	NA	111.763	2.26758	aust1307/mala1545/nort3253/sara1342/mela1262/mela1255/sibu1259	MY	aust1307
Sie	siee1239	NA	169.166	-18.8181	aust1307/mala1545/east2712/ocea1241/sout3173/sout2868/erro1239	VU	aust1307
Sikaiana	sika1261	NA	162.72952	-8.378194	aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260	SB	aust1307
Sikule	siku1242	NA	95.9636	2.69113	aust1307/mala1545/nort2829/nucl1463/ment1248/nias1241	ID	aust1307
Simeulue	sime1241	NA	96.2757	2.50288	aust1307/mala1545/nort2829/nucl1463	ID	aust1307
Sirayaic	sira1267	NA	120.315	22.9777	aust1307/east2493	CN;TW	aust1307
Solomon Islands Sign Language	solo1262	NA	159.966938	-9.453975	sign1238/vill1244	SB	sign1238
Sonsorol	sons1242	NA	132.221282	5.328596	aust1307/mala1545/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/west2855/sons1245	MP;PW	aust1307
Sorsogon Ayta	sors1239	NA	124.165	13.0426	unat1236/aust1312	PH	unat1236
Sorsorian	sors1241	NA	167.785	-16.437	unat1236	VU	unat1236
South-Eastern-Tasmanian-Hinterland	sout1439	NA	146.885376	-42.988576	sout1293	AU	sout1293
Southern Inland Yuin	sout2770	NA	148.7238073	-36.30008261	pama1250/sout3135/news1235/yuin1243/yuin1242	AU	pama1250
Southern Coastal Yuin	sout2771	NA	149.7169306	-37.06227181	pama1250/sout3135/news1235/yuin1243/yuin1242	AU	pama1250
Nafsan	sout2856	NA	168.377	-17.7006	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/efat1236/sout3196	VU	aust1307
Nahavaq	sout2857	NA	167.477	-16.5116	aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197	VU	aust1307
